[INFO] 2024-02-21 20:30:08 Portas COM disponíveis:
[INFO] 2024-02-21 20:30:08 COM30
[INFO] 2024-02-21 20:30:08 COM65
[INFO] 2024-02-21 20:30:08 COM31
[INFO] 2024-02-21 20:30:08 COM35
[INFO] 2024-02-21 20:30:12 Serial RX started
[INFO] 2024-02-21 20:30:12 Serial TX started
[INFO] 2024-02-21 20:30:12 TX: b'restart\n'
[INFO] 2024-02-21 20:30:15 Serial RX started
[INFO] 2024-02-21 20:30:15 Serial TX started
[INFO] 2024-02-21 20:30:15 Meas -> TS: 790668	 LC: 50.91	 RS:1104

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367678	 LC: 0.14	 RS:960

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367688	 LC: 0.17	 RS:975

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367700	 LC: 0.21	 RS:960

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367710	 LC: 0.24	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367722	 LC: 0.16	 RS:968

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367732	 LC: 0.17	 RS:970

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367744	 LC: 0.15	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367754	 LC: 0.03	 RS:956

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367764	 LC: 0.08	 RS:960

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367776	 LC: 0.13	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367786	 LC: 0.17	 RS:955

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367798	 LC: 0.16	 RS:922

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367808	 LC: 0.21	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367820	 LC: 0.16	 RS:971

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367830	 LC: 0.15	 RS:960

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367842	 LC: 0.22	 RS:981

[ERROR] 2024-02-21 20:55:04 ValueError("invalid literal for int() with base 10: 's67852'")
[INFO] 2024-02-21 20:55:04 Meas -> TS: None	 LC: 0.23	 RS:961

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367862	 LC: 0.22	 RS:962

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367874	 LC: 0.23	 RS:962

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367884	 LC: 0.26	 RS:962

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367896	 LC: 0.26	 RS:960

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367906	 LC: 0.21	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367918	 LC: 0.15	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367928	 LC: 0.07	 RS:966

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367940	 LC: 0.12	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367950	 LC: 0.13	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367960	 LC: 0.1	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367972	 LC: 0.1	 RS:971

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367982	 LC: 0.16	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 367994	 LC: 0.11	 RS:966

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368004	 LC: 0.13	 RS:969

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368016	 LC: 0.18	 RS:971

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368026	 LC: 0.19	 RS:972

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368048	 LC: 0.11	 RS:954

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368058	 LC: 0.13	 RS:968

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368070	 LC: 0.15	 RS:966

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368080	 LC: 0.16	 RS:967

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368092	 LC: 0.18	 RS:965

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368102	 LC: 0.11	 RS:962

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368114	 LC: 0.03	 RS:960

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368124	 LC: 0.12	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368134	 LC: 0.09	 RS:964

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368146	 LC: -0.02	 RS:952

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368156	 LC: 0.03	 RS:960

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368168	 LC: 0.11	 RS:968

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368178	 LC: 0.21	 RS:955

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368190	 LC: 0.17	 RS:960

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368200	 LC: 0.05	 RS:960

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368212	 LC: 0.03	 RS:949

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368222	 LC: 0.04	 RS:949

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368232	 LC: 0.07	 RS:958

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368244	 LC: 0.05	 RS:946

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368254	 LC: 0.09	 RS:952

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368266	 LC: 0.13	 RS:952

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368276	 LC: 0.26	 RS:966

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368288	 LC: 0.27	 RS:950

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368298	 LC: 0.22	 RS:950

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368310	 LC: 0.14	 RS:951

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368320	 LC: 0.1	 RS:943

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368330	 LC: 0.09	 RS:944

[INFO] 2024-02-21 20:55:04 Meas -> TS: 368342	 LC: 0.13	 RS:936

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368352	 LC: 0.15	 RS:936

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368364	 LC: 0.15	 RS:941

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368374	 LC: 0.16	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368386	 LC: 0.12	 RS:938

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368396	 LC: 0.16	 RS:939

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368408	 LC: 0.19	 RS:940

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368418	 LC: 0.12	 RS:940

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368428	 LC: 0.15	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368440	 LC: 0.12	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368450	 LC: 0.02	 RS:940

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368462	 LC: 0.07	 RS:947

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368472	 LC: 0.12	 RS:920

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368484	 LC: 0.08	 RS:928

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368494	 LC: 0.03	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368506	 LC: 0.13	 RS:948

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368526	 LC: 0.11	 RS:951

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368538	 LC: 0.18	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368548	 LC: 0.08	 RS:946

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368560	 LC: 0.15	 RS:914

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368570	 LC: 0.21	 RS:947

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368582	 LC: 0.18	 RS:940

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368592	 LC: 0.17	 RS:942

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368604	 LC: 0.16	 RS:943

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368614	 LC: 0.13	 RS:941

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368624	 LC: 0.06	 RS:936

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368636	 LC: 0.09	 RS:936

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368646	 LC: 0.14	 RS:934

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368658	 LC: 0.13	 RS:943

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368668	 LC: 0.12	 RS:939

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368680	 LC: 0.14	 RS:940

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368690	 LC: 0.16	 RS:936

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368702	 LC: 0.14	 RS:942

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368712	 LC: 0.22	 RS:940

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368722	 LC: 0.21	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368734	 LC: 0.11	 RS:936

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368744	 LC: 0.13	 RS:936

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368756	 LC: 0.19	 RS:941

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368766	 LC: 0.19	 RS:938

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368778	 LC: 0.06	 RS:940

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368788	 LC: 0.05	 RS:952

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368798	 LC: 0.08	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368810	 LC: 0.15	 RS:942

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368820	 LC: 0.16	 RS:936

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368832	 LC: 0.16	 RS:941

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368842	 LC: 0.13	 RS:947

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368854	 LC: 0.09	 RS:970

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368864	 LC: 0.16	 RS:946

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368876	 LC: 0.26	 RS:940

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368886	 LC: 0.18	 RS:948

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368896	 LC: 0.17	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368908	 LC: 0.21	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368918	 LC: 0.12	 RS:950

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368930	 LC: 0.13	 RS:934

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368940	 LC: 0.15	 RS:948

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368952	 LC: 0.21	 RS:940

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368962	 LC: 0.18	 RS:947

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368974	 LC: 0.11	 RS:941

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368984	 LC: 0.14	 RS:972

[INFO] 2024-02-21 20:55:05 Meas -> TS: 368994	 LC: 0.1	 RS:938

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369006	 LC: 0.17	 RS:963

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369016	 LC: 0.17	 RS:941

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369028	 LC: 0.12	 RS:943

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369038	 LC: 0.12	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369050	 LC: 0.11	 RS:945

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369060	 LC: 0.08	 RS:947

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369072	 LC: 0.15	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369082	 LC: 0.18	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369092	 LC: 0.09	 RS:948

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369104	 LC: 0.18	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369114	 LC: 0.19	 RS:945

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369126	 LC: 0.23	 RS:946

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369136	 LC: 0.21	 RS:948

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369148	 LC: 0.18	 RS:942

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369158	 LC: 0.18	 RS:947

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369170	 LC: 0.15	 RS:942

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369180	 LC: 0.15	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369190	 LC: 0.11	 RS:945

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369202	 LC: 0.21	 RS:946

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369212	 LC: 0.17	 RS:944

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369224	 LC: 0.2	 RS:948

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369234	 LC: 0.24	 RS:939

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369246	 LC: 0.09	 RS:946

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369256	 LC: 0.08	 RS:940

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369268	 LC: 0.14	 RS:940

[INFO] 2024-02-21 20:55:05 Meas -> TS: 369278	 LC: 0.11	 RS:948

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369288	 LC: 0.17	 RS:945

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369300	 LC: 0.2	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369310	 LC: 0.16	 RS:940

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369322	 LC: 0.17	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369332	 LC: 0.13	 RS:940

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369344	 LC: 0.13	 RS:947

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369354	 LC: 0.14	 RS:948

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369364	 LC: 0.16	 RS:940

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369376	 LC: 0.18	 RS:942

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369386	 LC: 0.13	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369398	 LC: 0.05	 RS:940

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369408	 LC: 0.06	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369420	 LC: 0.12	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369430	 LC: 0.13	 RS:940

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369442	 LC: 0.16	 RS:948

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369452	 LC: 0.13	 RS:948

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369462	 LC: 0.12	 RS:945

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369474	 LC: 0.13	 RS:956

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369484	 LC: 0.09	 RS:948

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369496	 LC: 0.11	 RS:950

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369506	 LC: 0.17	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369518	 LC: 0.15	 RS:948

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369528	 LC: 0.16	 RS:946

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369540	 LC: 0.11	 RS:948

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369550	 LC: 0.12	 RS:952

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369560	 LC: 0.18	 RS:948

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369572	 LC: 0.14	 RS:949

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369582	 LC: 0.13	 RS:950

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369594	 LC: 0.09	 RS:950

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369604	 LC: 0.09	 RS:940

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369616	 LC: 0.07	 RS:946

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369626	 LC: 0.05	 RS:952

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369638	 LC: 0.08	 RS:952

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369648	 LC: 0.13	 RS:942

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369658	 LC: 0.22	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369670	 LC: 0.24	 RS:940

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369680	 LC: 0.22	 RS:949

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369692	 LC: 0.19	 RS:955

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369702	 LC: 0.21	 RS:952

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369714	 LC: 0.18	 RS:949

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369724	 LC: 0.07	 RS:946

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369736	 LC: 0.03	 RS:947

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369746	 LC: 0.05	 RS:960

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369756	 LC: 0.12	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369768	 LC: 0.09	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369778	 LC: 0.07	 RS:946

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369790	 LC: 0.17	 RS:950

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369800	 LC: 0.18	 RS:942

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369812	 LC: 0.16	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369822	 LC: 0.21	 RS:937

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369834	 LC: 0.14	 RS:912

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369844	 LC: 0.15	 RS:936

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369854	 LC: 0.16	 RS:938

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369866	 LC: 0.18	 RS:936

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369876	 LC: 0.21	 RS:937

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369888	 LC: 0.19	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369898	 LC: 0.11	 RS:928

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369910	 LC: 0.11	 RS:945

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369920	 LC: 0.1	 RS:913

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369932	 LC: 0.09	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369942	 LC: 0.17	 RS:946

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369952	 LC: 0.16	 RS:940

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369964	 LC: 0.0	 RS:948

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369974	 LC: 0.05	 RS:954

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369986	 LC: 0.13	 RS:941

[INFO] 2024-02-21 20:55:06 Meas -> TS: 369996	 LC: 0.1	 RS:941

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370008	 LC: 0.13	 RS:936

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370018	 LC: 0.14	 RS:931

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370030	 LC: 0.18	 RS:942

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370040	 LC: 0.16	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370050	 LC: 0.15	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370062	 LC: 0.12	 RS:942

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370072	 LC: 0.16	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370084	 LC: 0.21	 RS:942

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370094	 LC: 0.15	 RS:940

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370106	 LC: 0.07	 RS:976

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370116	 LC: 0.12	 RS:939

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370128	 LC: 0.24	 RS:940

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370138	 LC: 0.19	 RS:938

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370148	 LC: 0.19	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370160	 LC: 0.14	 RS:944

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370170	 LC: 0.1	 RS:939

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370182	 LC: 0.24	 RS:936

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370192	 LC: 0.23	 RS:942

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370204	 LC: 0.17	 RS:936

[INFO] 2024-02-21 20:55:06 Meas -> TS: 370214	 LC: 0.14	 RS:941

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370226	 LC: 0.15	 RS:945

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370236	 LC: 0.17	 RS:934

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370246	 LC: 0.18	 RS:946

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370258	 LC: 0.16	 RS:935

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370268	 LC: 0.12	 RS:941

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370280	 LC: 0.11	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370290	 LC: 0.13	 RS:938

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370302	 LC: 0.13	 RS:928

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370312	 LC: 0.11	 RS:934

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370322	 LC: 0.04	 RS:941

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370334	 LC: 0.1	 RS:960

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370344	 LC: 0.2	 RS:948

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370356	 LC: 0.2	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370366	 LC: 0.18	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370378	 LC: 0.19	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370388	 LC: 0.12	 RS:939

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370400	 LC: 0.07	 RS:965

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370410	 LC: 0.08	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370420	 LC: 0.09	 RS:941

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370432	 LC: 0.07	 RS:936

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370442	 LC: 0.15	 RS:926

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370454	 LC: 0.13	 RS:941

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370464	 LC: 0.14	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370476	 LC: 0.08	 RS:942

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370486	 LC: 0.14	 RS:950

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370498	 LC: 0.23	 RS:936

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370508	 LC: 0.23	 RS:946

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370518	 LC: 0.07	 RS:942

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370530	 LC: 0.1	 RS:942

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370540	 LC: 0.15	 RS:943

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370552	 LC: 0.15	 RS:940

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370562	 LC: 0.16	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370574	 LC: 0.17	 RS:952

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370584	 LC: 0.18	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370596	 LC: 0.2	 RS:938

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370606	 LC: 0.18	 RS:926

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370616	 LC: 0.2	 RS:942

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370628	 LC: 0.19	 RS:960

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370638	 LC: 0.09	 RS:936

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370650	 LC: 0.08	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370660	 LC: 0.1	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370672	 LC: 0.1	 RS:940

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370682	 LC: 0.11	 RS:940

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370694	 LC: 0.17	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370704	 LC: 0.14	 RS:946

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370714	 LC: 0.14	 RS:930

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370726	 LC: 0.17	 RS:937

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370736	 LC: 0.19	 RS:948

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370748	 LC: 0.18	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370758	 LC: 0.09	 RS:935

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370770	 LC: 0.12	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370780	 LC: 0.2	 RS:950

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370792	 LC: 0.07	 RS:940

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370802	 LC: 0.13	 RS:942

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370812	 LC: 0.21	 RS:940

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370824	 LC: 0.18	 RS:942

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370834	 LC: 0.11	 RS:944

[INFO] 2024-02-21 20:55:07 Meas -> TS: 370846	 LC: 0.13	 RS:944

